league,date,game,actual,line,postPrediction,edge,overProbability,underProbability,evOver,evUnder,decisionSide,decisionReason,actualSide,correct,profit,draftDelta,draftConfidence,draftSignal,draftSignalReason,topPickEffects
LPL,2026-04-12,Weibo Gaming vs Bilibili Gaming,41,24.5,25.81,1.31,0.5639,0.4361,0.015,-0.215,,EV baixo,over,,0,1.66,0.896,over,edge valido,ADC Ashe +2.3 | JUNGLE Pantheon +1.87 | SUP Seraphine +1.85 | MID Viktor +1.64 | ADC Yunara +1.31
LPL,2026-04-12,Bilibili Gaming vs Weibo Gaming,35,25.5,26.92,1.42,0.5693,0.4307,0.0248,-0.2248,,EV baixo,over,,0,1.19,0.883,over,edge valido,TOP Rumble +2.14 | JUNGLE Skarner +1.96 | TOP Ambessa +1.68 | MID Azir +1.54 | ADC Corki +0.71
LPL,2026-04-15,Ultra Prime vs ThunderTalk Gaming,28,24.5,25.85,1.35,0.5658,0.4342,0.0185,-0.2185,,EV baixo,over,,0,0.85,0.908,neutral,delta fraco,TOP Ambessa +1.54 | MID Ryze +1.28 | JUNGLE Jarvan IV +1.19 | ADC Yunara +0.78 | SUP Lulu +0.72
LPL,2026-04-15,ThunderTalk Gaming vs Ultra Prime,30,25.5,26.04,0.54,0.5265,0.4735,-0.0523,-0.1477,,EV baixo,over,,0,0.96,0.866,neutral,delta fraco,TOP Gnar +2.24 | SUP Alistar +1.65 | ADC Sivir +1.36 | JUNGLE Vi +0.98 | MID Sylas +0.48
LPL,2026-04-15,Invictus Gaming vs Weibo Gaming,27,26.5,27.2,0.7,0.5344,0.4656,-0.0381,-0.1619,,EV baixo,over,,0,0.91,0.892,neutral,delta fraco,TOP Gnar +2.18 | ADC Sivir +1.32 | JUNGLE Pantheon +1.28 | MID Ryze +1.18 | TOP Sion +0.68
LPL,2026-04-15,Invictus Gaming vs Weibo Gaming,43,26.5,27.4,0.9,0.5442,0.4558,-0.0204,-0.1796,,EV baixo,over,,0,0.9,0.863,neutral,delta fraco,ADC Jhin +2.1 | ADC Ashe +1.83 | TOP Jayce +1.62 | SUP Seraphine +1.43 | MID Orianna +1.13
LPL,2026-04-15,Invictus Gaming vs Weibo Gaming,28,28.5,28.47,-0.03,0.4986,0.5014,-0.1025,-0.0975,,EV baixo,under,,0,0.39,0.882,neutral,delta fraco,JUNGLE Skarner +1.77 | MID LeBlanc +0.83 | MID Lissandra +0.54 | JUNGLE Vi +0.5 | SUP Nami -0.49
LPL,2026-04-16,Team WE vs Anyone's Legend,31,27.5,28.7,1.2,0.5588,0.4412,0.0058,-0.2058,,EV baixo,over,,0,1.06,0.862,over,edge valido,ADC Ashe +1.65 | JUNGLE Skarner +1.65 | TOP Rumble +1.43 | MID Mel +1.33 | SUP Seraphine +1.3
LPL,2026-04-16,Anyone's Legend vs Team WE,26,28.5,28.54,0.04,0.5021,0.4979,-0.0962,-0.1038,,EV baixo,under,,0,0.22,0.904,neutral,delta fraco,ADC Jhin +1.86 | TOP Jayce +1.73 | TOP KSante -1.33 | MID Azir +0.72 | MID Ryze +0.59
LPL,2026-04-16,Top Esports vs Bilibili Gaming,35,29.5,29.99,0.49,0.5242,0.4758,-0.0564,-0.1436,,EV baixo,over,,0,0.78,0.899,neutral,delta fraco,TOP Gnar +1.7 | ADC Ashe +1.66 | SUP Seraphine +1.32 | MID Akali +1.02 | JUNGLE Jarvan IV +0.82
LPL,2026-04-16,Top Esports vs Bilibili Gaming,36,29.5,29.77,0.27,0.5134,0.4866,-0.0758,-0.1242,,EV baixo,over,,0,0.04,0.893,neutral,delta fraco,SUP Rakan -1.52 | TOP Jayce +1.5 | MID Mel +1.29 | JUNGLE Nocturne -1.18 | SUP Alistar +0.95
LPL,2026-04-17,Oh My God vs ThunderTalk Gaming,17,28.5,28.66,0.16,0.5081,0.4919,-0.0855,-0.1145,,EV baixo,under,,0,0.02,0.886,neutral,delta fraco,JUNGLE Skarner +1.44 | SUP Milio -1.23 | TOP Rumble +1.05 | ADC Lucian -0.91 | MID Akali +0.85
LPL,2026-04-17,ThunderTalk Gaming vs Oh My God,26,27.5,27.74,0.24,0.5117,0.4883,-0.0789,-0.1211,,EV baixo,under,,0,0.34,0.893,neutral,delta fraco,TOP Jayce +1.7 | ADC Ashe +1.64 | TOP KSante -1.36 | SUP Seraphine +1.33 | JUNGLE Pantheon +0.7
LPL,2026-04-17,ThunderTalk Gaming vs Oh My God,24,27.5,28.21,0.71,0.5347,0.4653,-0.0375,-0.1625,,EV baixo,under,,0,0.55,0.868,neutral,delta fraco,JUNGLE Lee Sin +1.81 | TOP Gnar +1.73 | TOP Yorick -1.01 | MID Viktor +0.97 | ADC Sivir +0.78
LPL,2026-04-17,Ninjas in Pyjamas vs JD Gaming,33,27.5,28.4,0.9,0.544,0.456,-0.0208,-0.1792,,EV baixo,over,,0,0.75,0.896,neutral,delta fraco,TOP Jayce +1.71 | MID Orianna +1.03 | TOP Gragas +0.97 | JUNGLE Jarvan IV +0.82 | MID Azir +0.75
LPL,2026-04-17,Ninjas in Pyjamas vs JD Gaming,28,28.5,28.26,-0.24,0.4881,0.5119,-0.1215,-0.0785,,EV baixo,under,,0,-0.21,0.87,neutral,under bloqueado,SUP Milio -1.69 | TOP Gnar +1.59 | JUNGLE Lee Sin +1.42 | ADC Lucian -1.06 | MID Anivia -0.84
LPL,2026-04-18,Invictus Gaming vs Bilibili Gaming,25,29.5,29.24,-0.26,0.4872,0.5128,-0.123,-0.077,,EV baixo,under,,0,-0.2,0.912,neutral,under bloqueado,TOP KSante -1.36 | JUNGLE Jarvan IV +0.72 | MID Syndra +0.66 | SUP Nami -0.61 | MID Annie +0.25
LPL,2026-04-18,Invictus Gaming vs Bilibili Gaming,42,28.5,28.75,0.25,0.5125,0.4875,-0.0775,-0.1225,,EV baixo,over,,0,0.2,0.846,neutral,delta fraco,ADC Jhin +1.85 | TOP Jayce +1.79 | TOP Yorick -1.06 | JUNGLE Nocturne -0.87 | JUNGLE Pantheon +0.77
LPL,2026-04-18,Invictus Gaming vs Bilibili Gaming,26,29.5,29.9,0.4,0.5196,0.4804,-0.0647,-0.1353,,EV baixo,under,,0,0.1,0.9,neutral,delta fraco,TOP Gnar +1.27 | SUP Alistar +0.81 | ADC Varus -0.8 | JUNGLE Naafiri -0.7 | ADC Kaisa +0.48
LPL,2026-04-18,Weibo Gaming vs JD Gaming,23,28.5,28.92,0.42,0.5204,0.4796,-0.0632,-0.1368,,EV baixo,under,,0,0.5,0.909,neutral,delta fraco,SUP Milio -1.67 | ADC Lucian -1.16 | TOP Rumble +0.98 | JUNGLE Skarner +0.94 | JUNGLE Pantheon +0.63
LPL,2026-04-18,Weibo Gaming vs JD Gaming,30,28.5,27.96,-0.54,0.4735,0.5265,-0.1476,-0.0524,,EV baixo,over,,0,-0.05,0.889,neutral,under bloqueado,JUNGLE Lee Sin +1.29 | SUP Nami -0.71 | JUNGLE Nocturne -0.7 | MID Aurora +0.47 | TOP Renekton -0.23
LPL,2026-04-18,JD Gaming vs Weibo Gaming,22,28.5,28.08,-0.42,0.4793,0.5207,-0.1372,-0.0628,,EV baixo,under,,0,0.07,0.872,neutral,delta fraco,TOP Jayce +1.97 | TOP KSante -1.5 | JUNGLE Zaahen +0.68 | ADC Kaisa +0.56 | SUP Bard -0.47
LPL,2026-04-19,Invictus Gaming vs Top Esports,31,28.5,28.96,0.46,0.5227,0.4773,-0.0591,-0.1409,,EV baixo,over,,0,0.39,0.904,neutral,delta fraco,TOP KSante -1.41 | TOP Rumble +1.19 | JUNGLE Pantheon +0.86 | JUNGLE Jarvan IV +0.76 | ADC Sivir +0.73
LPL,2026-04-19,Invictus Gaming vs Top Esports,30,28.5,29.1,0.6,0.5296,0.4704,-0.0467,-0.1533,,EV baixo,over,,0,0.28,0.911,neutral,delta fraco,TOP Gnar +1.53 | ADC Caitlyn -1.47 | TOP Ambessa +0.66 | MID Ryze +0.53 | SUP Bard -0.43
LPL,2026-04-19,Bilibili Gaming vs Anyone's Legend,15,28.5,28.49,-0.01,0.4995,0.5005,-0.1008,-0.0992,,EV baixo,under,,0,0.35,0.861,neutral,delta fraco,TOP Jayce +1.79 | TOP Gnar +1.48 | ADC Caitlyn -1.36 | SUP Seraphine +1.27 | JUNGLE Skarner +0.82
LPL,2026-04-19,Anyone's Legend vs Bilibili Gaming,36,26.5,26.75,0.25,0.5122,0.4878,-0.078,-0.122,,EV baixo,over,,0,-0.02,0.836,neutral,under bloqueado,SUP Milio -1.6 | JUNGLE Pantheon +1.2 | TOP Ambessa +1.02 | SUP Rakan -0.97 | ADC Lucian -0.86
LPL,2026-04-22,Weibo Gaming vs Team WE,25,28.5,27.91,-0.59,0.4708,0.5292,-0.1525,-0.0475,,EV baixo,under,,0,-0.18,0.902,neutral,under bloqueado,MID LeBlanc +1.26 | SUP Rakan -0.98 | TOP Ambessa +0.87 | TOP Yorick -0.61 | JUNGLE Vi +0.42
LPL,2026-04-22,Weibo Gaming vs Team WE,22,28.5,27.78,-0.72,0.4645,0.5355,-0.1639,-0.0361,,EV baixo,under,,0,-0.29,0.912,neutral,under bloqueado,TOP KSante -1.22 | MID Twisted Fate -1.12 | JUNGLE Pantheon +1.12 | TOP Sion +0.42 | SUP Nami -0.35
LPL,2026-04-22,Ninjas in Pyjamas vs Anyone's Legend,36,26.5,28.07,1.57,0.5767,0.4233,0.038,-0.238,,EV baixo,over,,0,1.24,0.907,over,edge valido,ADC Jhin +2.33 | ADC Ashe +1.99 | TOP Rumble +1.52 | SUP Seraphine +1.37 | TOP Ambessa +1.08
LPL,2026-04-22,Anyone's Legend vs Ninjas in Pyjamas,23,27.5,27.85,0.35,0.5171,0.4829,-0.0691,-0.1309,,EV baixo,under,,0,-0.05,0.894,neutral,under bloqueado,SUP Milio -1.2 | MID Orianna +1.13 | JUNGLE Qiyana +0.99 | MID Azir +0.78 | ADC Lucian -0.72
LPL,2026-04-23,LGD Gaming vs EDward Gaming,20,26.5,27.44,0.94,0.546,0.454,-0.0173,-0.1827,,EV baixo,under,,0,1.05,0.894,over,edge valido,ADC Ashe +2.01 | ADC Caitlyn -1.75 | TOP Gnar +1.57 | SUP Seraphine +1.41 | TOP Ambessa +1.09
LPL,2026-04-23,LGD Gaming vs EDward Gaming,26,25.5,25.99,0.49,0.5241,0.4759,-0.0566,-0.1434,,EV baixo,over,,0,0.48,0.88,neutral,delta fraco,TOP Jayce +1.74 | MID Orianna +1.3 | SUP Milio -1.18 | JUNGLE Malphite +0.99 | MID Ryze +0.98
LPL,2026-04-23,Ninjas in Pyjamas vs Bilibili Gaming,47,27.5,28.99,1.49,0.5729,0.4271,0.0312,-0.2312,,EV baixo,over,,0,1.38,0.902,over,edge valido,ADC Jhin +2.55 | ADC Ashe +2.06 | TOP Gnar +1.65 | SUP Seraphine +1.45 | JUNGLE Jarvan IV +1.04
LPL,2026-04-23,Ninjas in Pyjamas vs Bilibili Gaming,30,28.5,28.81,0.31,0.5152,0.4848,-0.0726,-0.1274,,EV baixo,over,,0,-0.11,0.868,neutral,under bloqueado,SUP Milio -1.46 | TOP Jayce +1.27 | TOP Gragas +1.23 | ADC Lucian -1 | MID Annie +0.76
LPL,2026-04-24,Oh My God vs LNG Esports,20,27.5,27.67,0.17,0.5083,0.4917,-0.0851,-0.1149,,EV baixo,under,,0,0.42,0.886,neutral,delta fraco,TOP Gnar +1.31 | JUNGLE Lee Sin +1.27 | MID Anivia -0.89 | TOP Vayne +0.87 | JUNGLE Jarvan IV +0.66
LPL,2026-04-24,LNG Esports vs Oh My God,15,26.5,26.85,0.35,0.5171,0.4829,-0.0693,-0.1307,,EV baixo,under,,0,0.01,0.906,neutral,delta fraco,TOP Rumble +1.35 | TOP KSante -1.34 | MID Lissandra +1.33 | SUP Milio -1.25 | ADC Lucian -0.81
LPL,2026-04-24,JD Gaming vs Invictus Gaming,30,26.5,27.54,1.04,0.5512,0.4488,-0.0079,-0.1921,,EV baixo,over,,0,0.96,0.912,neutral,delta fraco,ADC Ashe +2.28 | SUP Seraphine +1.71 | MID Twisted Fate -1.26 | JUNGLE Pantheon +1.23 | TOP Ambessa +1.15
LPL,2026-04-24,JD Gaming vs Invictus Gaming,32,26.5,27.76,1.26,0.5616,0.4384,0.0108,-0.2108,,EV baixo,over,,0,0.8,0.879,neutral,delta fraco,ADC Jhin +2.68 | TOP Jayce +1.56 | SUP Alistar +1.41 | SUP Nautilus +0.82 | MID Ryze +0.78
LPL,2026-04-25,Top Esports vs Ninjas in Pyjamas,33,28.5,28.85,0.35,0.5171,0.4829,-0.0693,-0.1307,,EV baixo,over,,0,0.44,0.893,neutral,delta fraco,ADC Ashe +2.09 | SUP Milio -1.6 | SUP Seraphine +1.54 | ADC Lucian -1.02 | TOP Ambessa +0.95
LPL,2026-04-25,Top Esports vs Ninjas in Pyjamas,31,28.5,28.75,0.25,0.5123,0.4877,-0.0779,-0.1221,,EV baixo,over,,0,-0.13,0.909,neutral,under bloqueado,JUNGLE Jarvan IV +0.79 | MID Ryze +0.55 | SUP Nami -0.51 | TOP Anivia -0.42 | MID Malzahar -0.41
LPL,2026-04-25,JD Gaming vs Team WE,28,28.5,29.31,0.81,0.5396,0.4604,-0.0288,-0.1712,,EV baixo,under,,0,1.09,0.906,over,edge valido,ADC Ashe +1.92 | TOP KSante -1.57 | SUP Seraphine +1.38 | TOP Rumble +1.1 | JUNGLE Jarvan IV +0.73
LPL,2026-04-25,JD Gaming vs Team WE,24,27.5,27.38,-0.12,0.4939,0.5061,-0.1111,-0.0889,,EV baixo,under,,0,-0.23,0.855,neutral,under bloqueado,SUP Milio -1.53 | TOP Gnar +1.32 | ADC Lucian -1.06 | MID Annie +0.87 | JUNGLE Lee Sin +0.84
LPL,2026-04-25,Weibo Gaming vs Anyone's Legend,26,27.5,27.74,0.24,0.5119,0.4881,-0.0786,-0.1214,,EV baixo,under,,0,0.43,0.908,neutral,delta fraco,TOP Rumble +1.21 | TOP Ambessa +0.91 | MID Azir +0.73 | MID Aurora +0.56 | ADC Kaisa +0.54
LPL,2026-04-25,Anyone's Legend vs Weibo Gaming,25,26.5,28.31,1.81,0.5881,0.4119,0.0586,-0.2586,over,EV + edge,under,false,-1,1.31,0.885,over,edge valido,ADC Jhin +2.57 | ADC Ashe +2.06 | MID Mel +1.68 | SUP Seraphine +1.52 | JUNGLE Jarvan IV +0.9
LPL,2026-04-25,Weibo Gaming vs Anyone's Legend,22,26.5,26.26,-0.24,0.4883,0.5117,-0.121,-0.079,,EV baixo,under,,0,-0.33,0.865,neutral,under bloqueado,SUP Milio -1.47 | MID Twisted Fate -1.25 | MID LeBlanc +1.11 | ADC Lucian -0.94 | JUNGLE Lee Sin +0.7
LPL,2026-04-26,Ultra Prime vs LGD Gaming,40,25.5,25.74,0.24,0.5116,0.4884,-0.079,-0.121,,EV baixo,over,,0,0.51,0.885,neutral,delta fraco,TOP Jayce +1.68 | MID Orianna +1.28 | JUNGLE Pantheon +1.24 | ADC Draven -1.15 | SUP Nautilus +0.95
